ZipCode,Latitude,Longitude,ResidenceCity,State,ResidenceCounty,Type
15952,40.298574,-78.781592,SALIX,PA,CAMBRIA,STANDARD
98582,46.514633,-122.648072,SALKUM,WA,LEWIS,STANDARD
29137,33.605723,-81.365813,SALLEY,SC,AIKEN,STANDARD
39160,33.082754,-89.641184,SALLIS,MS,ATTALA,STANDARD
74955,35.450662,-94.706796,SALLISAW,OK,SEQUOYAH,STANDARD
83467,45.171856,-113.921041,SALMON,ID,LEMHI,STANDARD
56756,48.769244,-95.747559,SALOL,MN,ROSEAU,STANDARD
85348,33.64797,-113.662489,SALOME,AZ,LA PAZ,STANDARD
17767,41.220635,-77.618532,SALONA,PA,CLINTON,STANDARD
4672,44.413523,-68.251778,SALSBURY COVE,ME,HANCOCK,PO BOX ONLY
79847,31.315723,-105.452562,SALT FLAT,TX,HUDSPETH,STANDARD
84101,40.756095,-111.900719,SALT LAKE CITY,UT,SALT LAKE,STANDARD
40371,38.10437,-83.621715,SALT LICK,KY,BATH,STANDARD
12578,41.81246,-73.786647,SALT POINT,NY,DUTCHESS,STANDARD
25559,38.317827,-82.22918,SALT ROCK,WV,CABELL,STANDARD
28575,34.873922,-76.587097,SALTER PATH,NC,CARTERET,PO BOX ONLY
29590,33.598355,-79.709369,SALTERS,SC,WILLIAMSBURG,STANDARD
59867,47.399653,-115.422358,SALTESE,MT,MINERAL,STANDARD
17253,40.402523,-77.966977,SALTILLO,PA,HUNTINGDON,PO BOX ONLY
92275,33.309217,-115.957782,SALTON CITY,CA,IMPERIAL,STANDARD
15681,40.542875,-79.397809,SALTSBURG,PA,INDIANA,STANDARD
24370,36.906696,-81.645388,SALTVILLE,VA,SMYTH,STANDARD
23149,37.644319,-76.446001,SALUDA,VA,MIDDLESEX,STANDARD
40372,37.866351,-84.884036,SALVISA,KY,MERCER,STANDARD
27972,35.554569,-75.469319,SALVO,NC,DARE,PO BOX ONLY
95563,40.672576,-123.034604,SALYER,CA,TRINITY,PO BOX ONLY
41465,37.732536,-83.029761,SALYERSVILLE,KY,MAGOFFIN,STANDARD
35482,33.306606,-87.453224,SAMANTHA,AL,TUSCALOOSA,PO BOX ONLY
48177,41.807647,-83.579334,SAMARIA,MI,MONROE,PO BOX ONLY
38254,36.379051,-89.353821,SAMBURG,TN,OBION,PO BOX ONLY
98074,,,SAMMAMISH,WA,KING,STANDARD
79077,34.840485,-100.204928,SAMNORWOOD,TX,COLLINGSWORTH,STANDARD
95564,40.795138,-124.199568,SAMOA,CA,HUMBOLDT,STANDARD
36477,31.07181,-86.113647,SAMSON,AL,GENEVA,STANDARD
83862,48.36875,-116.545493,SAMUELS,ID,BONNER,STANDARD
87831,34.300124,-106.878808,SAN ACACIA,NM,SOCORRO,STANDARD
95249,38.190106,-120.616052,SAN ANDREAS,CA,CALAVERAS,STANDARD
76901,31.44451,-100.533397,SAN ANGELO,TX,TOM GREEN,STANDARD
94960,37.986473,-122.59184,SAN ANSELMO,CA,MARIN,STANDARD
690,18.476196,-67.139597,SAN ANTONIO,PR,AGUADILLA,STANDARD
93450,35.982551,-120.828342,SAN ARDO,CA,MONTEREY,STANDARD
75972,31.548122,-94.111751,SAN AUGUSTINE,TX,SAN AUGUSTINE,STANDARD
78586,26.152353,-97.53175,SAN BENITO,TX,CAMERON,STANDARD
92401,34.839964,-115.967051,SAN BERNARDINO,CA,SAN BERNARDINO,STANDARD
94066,37.623159,-122.436034,SAN BRUNO,CA,SAN MATEO,STANDARD
85550,33.289447,-110.491898,SAN CARLOS,AZ,GILA,PO BOX ONLY
92672,33.568923,-117.616082,SAN CLEMENTE,CA,ORANGE,STANDARD
87564,36.619304,-105.63093,SAN CRISTOBAL,NM,TAOS,PO BOX ONLY
78384,27.660127,-98.517875,SAN DIEGO,TX,DUVAL,STANDARD
91773,33.786594,-118.298662,SAN DIMAS,CA,LOS ANGELES,STANDARD
79849,31.550844,-106.250732,SAN ELIZARIO,TX,EL PASO,STANDARD
77473,29.792014,-96.097261,SAN FELIPE,TX,AUSTIN,PO BOX ONLY
91340,33.786594,-118.298662,SAN FERNANDO,CA,LOS ANGELES,STANDARD
87049,35.145372,-107.837307,SAN FIDEL,NM,CIBOLA,PO BOX ONLY
94101,37.784827,-122.727802,SAN FRANCISCO,CA,SAN FRANCISCO,STANDARD
91775,33.786594,-118.298662,SAN GABRIEL,CA,LOS ANGELES,STANDARD
683,18.113284,-67.039706,SAN GERMAN,PR,SAN GERMAN,STANDARD
94963,38.016622,-122.659644,SAN GERONIMO,CA,MARIN,PO BOX ONLY
94074,37.328292,-122.360233,SAN GREGORIO,CA,SAN MATEO,STANDARD
78588,26.510436,-98.746365,SAN ISIDRO,TX,STARR,STANDARD
92581,33.752886,-116.055617,SAN JACINTO,CA,RIVERSIDE,STANDARD
93660,36.458421,-120.202084,SAN JOAQUIN,CA,FRESNO,STANDARD
88434,35.123423,-103.271136,SAN JON,NM,QUAY,STANDARD
62682,40.301103,-89.687211,SAN JOSE,IL,MASON,STANDARD
901,18.465901,-66.103568,SAN JUAN,PR,SAN JUAN,STANDARD
95045,36.831008,-121.442746,SAN JUAN BAUTISTA,CA,SAN BENITO,STANDARD
92675,33.530631,-117.618932,SAN JUAN CAPISTRANO,CA,ORANGE,STANDARD
87566,36.065977,-106.086827,SAN JUAN PUEBLO,NM,RIO ARRIBA,STANDARD
94577,37.715629,-122.158621,SAN LEANDRO,CA,ALAMEDA,STANDARD
754,18.187584,-65.962389,SAN LORENZO,PR,SAN LORENZO,STANDARD
93954,36.457423,-121.290346,SAN LUCAS,CA,MONTEREY,PO BOX ONLY
81152,37.106599,-105.47813,SAN LUIS,CO,COSTILLA,STANDARD
93401,35.265573,-120.62122,SAN LUIS OBISPO,CA,SAN LUIS OBISPO,STANDARD
92068,33.016928,-116.846046,SAN LUIS REY,CA,SAN DIEGO,STANDARD
85631,32.620892,-110.599242,SAN MANUEL,AZ,PINAL,STANDARD
78666,29.972907,-97.997166,SAN MARCOS,TX,HAYS,STANDARD
91108,33.786594,-118.298662,SAN MARINO,CA,LOS ANGELES,STANDARD
95046,37.090125,-121.606099,SAN MARTIN,CA,SANTA CLARA,STANDARD
32187,29.59344,-81.589937,SAN MATEO,FL,PUTNAM,STANDARD
88058,32.41815,-106.820075,SAN MIGUEL,NM,DONA ANA,PO BOX ONLY
81153,37.202995,-105.418718,SAN PABLO,CO,COSTILLA,PO BOX ONLY
88348,33.739651,-105.629382,SAN PATRICIO,NM,LINCOLN,STANDARD
90731,33.753088,-118.253053,SAN PEDRO,CA,LOS ANGELES,STANDARD
78590,26.455519,-97.585805,SAN PERLITA,TX,WILLACY,PO BOX ONLY
46374,41.216655,-86.884,SAN PIERRE,IN,STARKE,STANDARD
94964,37.941571,-122.48436,SAN QUENTIN,CA,MARIN,STANDARD
87051,35.15105,-107.87701,SAN RAFAEL,NM,CIBOLA,PO BOX ONLY
94583,37.768556,-121.975531,SAN RAMON,CA,CONTRA COSTA,STANDARD
76877,31.212412,-98.723024,SAN SABA,TX,SAN SABA,STANDARD
685,18.3236,-66.972227,SAN SEBASTIAN,PR,SAN SEBASTIAN,STANDARD
93452,35.575711,-120.888038,SAN SIMEON,CA,SAN LUIS OBISPO,STANDARD
85632,31.880077,-109.754263,SAN SIMON,AZ,COCHISE,STANDARD
78067,27.09468,-99.354468,SAN YGNACIO,TX,ZAPATA,STANDARD
87053,35.668248,-106.988531,SAN YSIDRO,NM,SANDOVAL,STANDARD
39112,31.896236,-89.780694,SANATORIUM,MS,SIMPSON,STANDARD
14132,43.153105,-78.885611,SANBORN,NY,NIAGARA,STANDARD
3269,43.50178,-71.514248,SANBORNTON,NH,BELKNAP,STANDARD
3872,43.570694,-71.079427,SANBORNVILLE,NH,CARROLL,STANDARD
59472,47.408651,-111.136243,SAND COULEE,MT,CASCADE,STANDARD
49279,41.775793,-84.112125,SAND CREEK,MI,LENAWEE,STANDARD
26430,38.913649,-80.831256,SAND FORK,WV,GILMER,STANDARD
12153,42.635503,-73.479705,SAND LAKE,NY,RENSSELAER,STANDARD
99661,55.350356,-160.485506,SAND POINT,AK,ALEUTIANS EAST,PO BOX ONLY
59077,47.414133,-107.027417,SAND SPRINGS,MT,GARFIELD,STANDARD
47578,38.881471,-87.19594,SANDBORN,IN,KNOX,STANDARD
41083,38.660372,-85.005783,SANDERS,KY,CARROLL,STANDARD
32087,30.291034,-82.334017,SANDERSON,FL,BAKER,STANDARD
31082,32.974982,-82.840564,SANDERSVILLE,GA,WASHINGTON,STANDARD
40481,37.46592,-84.059717,SANDGAP,KY,JACKSON,STANDARD
39161,32.498294,-89.868563,SANDHILL,MS,RANKIN,PO BOX ONLY
78383,28.024961,-97.870486,SANDIA,TX,JIM WELLS,STANDARD
87047,35.152995,-106.311441,SANDIA PARK,NM,BERNALILLO,STANDARD
1255,42.148975,-73.14861,SANDISFIELD,MA,BERKSHIRE,STANDARD
62882,38.597,-88.968203,SANDOVAL,IL,MARION,STANDARD
3873,42.922666,-71.174262,SANDOWN,NH,ROCKINGHAM,STANDARD
83864,48.299486,-116.553968,SANDPOINT,ID,BONNER,STANDARD
23150,37.501495,-77.271789,SANDSTON,VA,HENRICO,STANDARD
25985,37.648541,-80.877395,SANDSTONE,WV,SUMMERS,STANDARD
14133,42.489129,-78.366991,SANDUSKY,NY,CATTARAUGUS,STANDARD
2563,41.711291,-70.477482,SANDWICH,MA,BARNSTABLE,STANDARD
78665,30.219829,-98.358613,SANDY,TX,BLANCO,STANDARD
13145,43.621562,-76.11029,SANDY CREEK,NY,OSWEGO,STANDARD
6482,41.408137,-73.249671,SANDY HOOK,CT,FAIRFIELD,STANDARD
16145,41.380743,-80.21727,SANDY LAKE,PA,MERCER,STANDARD
24161,36.982776,-79.548523,SANDY LEVEL,VA,PITTSYLVANIA,STANDARD
4972,44.478694,-69.149559,SANDY POINT,ME,WALDO,PO BOX ONLY
16677,40.813628,-78.238986,SANDY RIDGE,PA,CENTRE,STANDARD
20860,39.142424,-77.044614,SANDY SPRING,MD,MONTGOMERY,STANDARD
29677,34.59755,-82.756844,SANDY SPRINGS,SC,ANDERSON,PO BOX ONLY
25275,38.889106,-81.682596,SANDYVILLE,WV,JACKSON,STANDARD
4073,43.576196,-70.630569,SANFORD,ME,YORK,STANDARD
76266,33.341653,-97.214454,SANGER,TX,DENTON,STANDARD
13455,42.916235,-75.35448,SANGERFIELD,NY,ONEIDA,PO BOX ONLY
4479,45.792364,-69.30463,SANGERVILLE,ME,PISCATAQUIS,STANDARD
33957,26.458308,-82.100065,SANIBEL,FL,LEE,STANDARD
87461,36.500162,-108.233548,SANOSTEE,NM,SAN JUAN,STANDARD
83866,47.154416,-116.430997,SANTA,ID,BENEWAH,PO BOX ONLY
92701,33.640302,-117.769442,SANTA ANA,CA,ORANGE,STANDARD
76878,31.737608,-99.326291,SANTA ANNA,TX,COLEMAN,STANDARD
93101,34.421897,-119.707135,SANTA BARBARA,CA,SANTA BARBARA,STANDARD
84765,37.345219,-113.676057,SANTA CLARA,UT,WASHINGTON,STANDARD
91350,33.786594,-118.298662,SANTA CLARITA,CA,LOS ANGELES,STANDARD
47579,38.117579,-86.928645,SANTA CLAUS,IN,SPENCER,STANDARD
87567,35.993095,-106.035116,SANTA CRUZ,NM,SANTA FE,STANDARD
78591,26.749896,-98.583016,SANTA ELENA,TX,STARR,STANDARD
38482,35.772652,-87.146428,SANTA FE,TN,MAURY,STANDARD
90670,33.927063,-118.063698,SANTA FE SPRINGS,CA,LOS ANGELES,STANDARD
757,17.991233,-66.395543,SANTA ISABEL,PR,SANTA ISABEL,STANDARD
93453,35.358427,-120.259602,SANTA MARGARITA,CA,SAN LUIS OBISPO,STANDARD
78592,26.125242,-97.475663,SANTA MARIA,TX,CAMERON,PO BOX ONLY
90401,33.786594,-118.298662,SANTA MONICA,CA,LOS ANGELES,STANDARD
93060,34.364943,-119.085704,SANTA PAULA,CA,VENTURA,STANDARD
59473,48.65417,-113.126262,SANTA RITA,MT,GLACIER,STANDARD
93661,37.186872,-120.650351,SANTA RITA PARK,CA,MERCED,PO BOX ONLY
78593,26.229551,-97.803023,SANTA ROSA,TX,CAMERON,STANDARD
32459,30.513484,-86.160893,SANTA ROSA BEACH,FL,WALTON,STANDARD
88008,31.87054,-106.626892,SANTA TERESA,NM,DONA ANA,STANDARD
93460,34.646136,-120.091629,SANTA YNEZ,CA,SANTA BARBARA,STANDARD
92070,33.016928,-116.846046,SANTA YSABEL,CA,SAN DIEGO,STANDARD
84655,40.003254,-111.812973,SANTAQUIN,UT,UTAH,STANDARD
29142,33.466571,-80.782531,SANTEE,SC,ORANGEBURG,STANDARD
55377,45.540181,-93.815434,SANTIAGO,MN,SHERBURNE,STANDARD
76472,32.635934,-98.179314,SANTO,TX,PALO PINTO,STANDARD
87052,35.526918,-106.344467,SANTO DOMINGO PUEBLO,NM,SANDOVAL,STANDARD
87745,35.456288,-104.679611,SAPELLO,NM,SAN MIGUEL,STANDARD
31327,31.495071,-81.381908,SAPELO ISLAND,GA,MCINTOSH,PO BOX ONLY
28774,35.097862,-82.988872,SAPPHIRE,NC,TRANSYLVANIA,STANDARD
74066,35.982642,-96.163955,SAPULPA,OK,CREEK,STANDARD
79780,31.383297,-103.556598,SARAGOSA,TX,REEVES,PO BOX ONLY
38665,34.414146,-90.039377,SARAH,MS,PANOLA,STANDARD
25644,37.833204,-81.902401,SARAH ANN,WV,LOGAN,PO BOX ONLY
43779,39.816285,-81.428046,SARAHSVILLE,OH,NOBLE,STANDARD
36571,30.869984,-88.118401,SARALAND,AL,MOBILE,STANDARD
12981,44.624413,-73.809266,SARANAC,NY,CLINTON,STANDARD
12983,44.583429,-74.272104,SARANAC LAKE,NY,FRANKLIN,STANDARD
34230,27.335023,-82.537169,SARASOTA,FL,SARASOTA,STANDARD
27873,35.649494,-77.791845,SARATOGA,NC,WILSON,PO BOX ONLY
12866,43.101145,-73.850623,SARATOGA SPRINGS,NY,SARATOGA,STANDARD
64862,37.159934,-94.156371,SARCOXIE,MO,JASPER,STANDARD
14134,42.532281,-78.517233,SARDINIA,NY,ERIE,STANDARD
30456,32.980305,-81.84486,SARDIS,GA,BURKE,STANDARD
71071,32.758417,-93.391177,SAREPTA,LA,WEBSTER,STANDARD
55973,43.804657,-92.802913,SARGEANT,MN,MOWER,STANDARD
30275,33.42985,-84.874406,SARGENT,GA,COWETA,PO BOX ONLY
81248,38.403295,-106.416083,SARGENTS,CO,SAGUACHE,PO BOX ONLY
4673,44.313629,-68.686305,SARGENTVILLE,ME,HANCOCK,STANDARD
78385,27.222302,-97.793153,SARITA,TX,KENEDY,PO BOX ONLY
58372,48.77178,-98.464102,SARLES,ND,CAVALIER,STANDARD
54870,45.73714,-91.775875,SARONA,WI,WASHBURN,STANDARD
68975,40.602128,-97.938811,SARONVILLE,NE,CLAY,STANDARD
56377,45.573808,-94.355049,SARTELL,MN,STEARNS,STANDARD
16055,40.720919,-79.76262,SARVER,PA,BUTLER,STANDARD
85633,31.970131,-111.890713,SASABE,AZ,PIMA,PO BOX ONLY
74867,35.162228,-96.609139,SASAKWA,OK,SEMINOLE,STANDARD
41759,37.231962,-83.02461,SASSAFRAS,KY,KNOTT,STANDARD
19472,40.344773,-75.577458,SASSAMANSVILLE,PA,MONTGOMERY,PO BOX ONLY
31785,31.689973,-84.32748,SASSER,GA,TERRELL,PO BOX ONLY
67870,37.441023,-100.998474,SATANTA,KS,HASKELL,STANDARD
39162,32.640397,-90.595701,SATARTIA,MS,YAZOO,STANDARD
32937,28.167091,-80.615835,SATELLITE BEACH,FL,BREVARD,STANDARD
76685,31.371525,-97.076732,SATIN,TX,FALLS,PO BOX ONLY
98583,47.002178,-123.483596,SATSOP,WA,GRAYS HARBOR,PO BOX ONLY
32189,29.536502,-81.633608,SATSUMA,FL,PUTNAM,STANDARD
39574,30.599773,-89.112683,SAUCIER,MS,HARRISON,STANDARD
49453,42.645611,-86.165451,SAUGATUCK,MI,ALLEGAN,STANDARD
12477,41.996982,-74.202816,SAUGERTIES,NY,ULSTER,STANDARD
1906,42.472112,-70.997794,SAUGUS,MA,ESSEX,STANDARD
56378,45.638568,-94.974275,SAUK CENTRE,MN,STEARNS,STANDARD
53583,43.251127,-89.89584,SAUK CITY,WI,SAUK,STANDARD
56379,45.654829,-94.073533,SAUK RAPIDS,MN,BENTON,STANDARD
53080,43.432544,-87.947537,SAUKVILLE,WI,OZAUKEE,STANDARD
40981,37.331259,-83.386991,SAUL,KY,PERRY,PO BOX ONLY
38067,35.084166,-89.005719,SAULSBURY,TN,HARDEMAN,STANDARD
25876,37.603344,-81.53998,SAULSVILLE,WV,WYOMING,STANDARD
49783,46.357439,-84.587315,SAULT SAINTE MARIE,MI,CHIPPEWA,STANDARD
2874,41.478466,-71.471752,SAUNDERSTOWN,RI,WASHINGTON,STANDARD
61769,40.883768,-88.394974,SAUNEMIN,IL,LIVINGSTON,STANDARD
13456,42.991124,-75.270758,SAUQUOIT,NY,ONEIDA,STANDARD
94965,37.850417,-122.531423,SAUSALITO,CA,MARIN,STANDARD
30571,34.66578,-83.709564,SAUTEE NACOOCHEE,GA,WHITE,STANDARD
20763,39.136189,-76.815044,SAVAGE,MD,HOWARD,STANDARD
61074,42.077282,-90.005039,SAVANNA,IL,CARROLL,STANDARD
13146,43.099386,-76.762705,SAVANNAH,NY,WAYNE,STANDARD
63467,39.650045,-91.270502,SAVERTON,MO,RALLS,PO BOX ONLY
82332,41.027293,-107.634563,SAVERY,WY,CARBON,STANDARD
14879,42.327262,-77.193204,SAVONA,NY,STEUBEN,STANDARD
66772,37.768978,-95.24453,SAVONBURG,KS,ALLEN,STANDARD
99769,64.755604,-165.672344,SAVOONGA,AK,NOME,PO BOX ONLY
1256,42.367341,-73.128528,SAVOY,MA,BERKSHIRE,STANDARD
86549,35.237487,-109.52295,SAWMILL,AZ,APACHE,PO BOX ONLY
49125,41.899733,-86.571325,SAWYER,MI,BERRIEN,STANDARD
36776,32.755975,-87.705829,SAWYERVILLE,AL,HALE,STANDARD
27340,35.948814,-79.329664,SAXAPAHAW,NC,ALAMANCE,PO BOX ONLY
23967,36.905289,-78.632086,SAXE,VA,CHARLOTTE,STANDARD
54976,44.209313,-89.096856,SAXEVILLE,WI,WAUSHARA,PO BOX ONLY
23427,37.926441,-75.721978,SAXIS,VA,ACCOMACK,PO BOX ONLY
25180,37.793057,-81.384755,SAXON,WV,RALEIGH,STANDARD
16056,40.861995,-79.864282,SAXONBURG,PA,BUTLER,STANDARD
16678,40.201876,-78.252528,SAXTON,PA,BEDFORD,STANDARD
5154,43.164738,-72.53194,SAXTONS RIVER,VT,WINDHAM,STANDARD
61770,40.454332,-88.865256,SAYBROOK,IL,MCLEAN,STANDARD
18353,41.011645,-75.254722,SAYLORSBURG,PA,MONROE,STANDARD
54560,46.02023,-89.497889,SAYNER,WI,VILAS,STANDARD
18840,41.97819,-76.599403,SAYRE,PA,BRADFORD,STANDARD
8871,40.430006,-74.417344,SAYREVILLE,NJ,MIDDLESEX,STANDARD
11782,40.745866,-73.085858,SAYVILLE,NY,SUFFOLK,STANDARD
61075,42.452479,-90.26684,SCALES MOUND,IL,JO DAVIESS,STANDARD
40982,36.871254,-83.829985,SCALF,KY,KNOX,STANDARD
28775,35.03107,-83.327411,SCALY MOUNTAIN,NC,MACON,STANDARD
66773,37.280945,-94.809198,SCAMMON,KS,CHEROKEE,STANDARD
99662,62.117231,-163.237636,SCAMMON BAY,AK,WADE HAMPTON,PO BOX ONLY
55073,45.253166,-92.837344,SCANDIA,MN,WASHINGTON,STANDARD
54977,44.451051,-89.146915,SCANDINAVIA,WI,WAUPACA,STANDARD
97056,45.811578,-122.974184,SCAPPOOSE,OR,COLUMBIA,STANDARD
4070,43.576983,-70.273642,SCARBOROUGH,ME,CUMBERLAND,STANDARD
25917,37.948765,-81.15307,SCARBRO,WV,FAYETTE,STANDARD
10583,40.992686,-73.799476,SCARSDALE,NY,WESTCHESTER,STANDARD
50473,43.457336,-93.674587,SCARVILLE,IA,WINNEBAGO,STANDARD
15360,40.092344,-80.099457,SCENERY HILL,PA,WASHINGTON,STANDARD
57780,43.788416,-102.346797,SCENIC,SD,PENNINGTON,STANDARD
17088,40.308696,-76.296308,SCHAEFFERSTOWN,PA,LEBANON,PO BOX ONLY
12154,42.904445,-73.615618,SCHAGHTICOKE,NY,RENSSELAER,STANDARD
51053,42.480673,-95.265117,SCHALLER,IA,SAC,STANDARD
60159,41.811929,-87.68732,SCHAUMBURG,IL,COOK,STANDARD
64783,37.849889,-94.338133,SCHELL CITY,MO,VERNON,STANDARD
62883,38.176165,-89.094644,SCHELLER,IL,JEFFERSON,STANDARD
15559,40.057047,-78.642513,SCHELLSBURG,PA,BEDFORD,STANDARD
12301,42.833261,-74.058015,SCHENECTADY,NY,SCHENECTADY,STANDARD
12155,42.605453,-74.820584,SCHENEVUS,NY,OTSEGO,STANDARD
15682,40.847829,-79.451575,SCHENLEY,PA,ARMSTRONG,PO BOX ONLY
46375,41.487733,-87.441525,SCHERERVILLE,IN,LAKE,STANDARD
78154,29.578978,-98.277839,SCHERTZ,TX,GUADALUPE,STANDARD
60176,41.95918,-87.873412,SCHILLER PARK,IL,COOK,STANDARD
38952,33.627351,-90.301026,SCHLATER,MS,LEFLORE,STANDARD
51461,42.137253,-95.388295,SCHLESWIG,IA,CRAWFORD,STANDARD
23154,37.418242,-76.508402,SCHLEY,VA,GLOUCESTER,PO BOX ONLY
18078,40.669675,-75.620901,SCHNECKSVILLE,PA,LEHIGH,STANDARD
46376,41.189953,-87.477881,SCHNEIDER,IN,LAKE,PO BOX ONLY
47580,38.352759,-86.912488,SCHNELLVILLE,IN,DUBOIS,STANDARD
12156,42.491469,-73.723935,SCHODACK LANDING,NY,RENSSELAER,STANDARD
67667,38.712772,-99.332221,SCHOENCHEN,KS,ELLIS,STANDARD
54476,44.866501,-89.576968,SCHOFIELD,WI,MARATHON,STANDARD
96857,24.859832,-168.021815,SCHOFIELD BARRACKS,HI,HONOLULU,STANDARD
12157,42.655569,-74.337322,SCHOHARIE,NY,SCHOHARIE,STANDARD
49087,42.135078,-85.656846,SCHOOLCRAFT,MI,KALAMAZOO,STANDARD
7870,40.810362,-74.819318,SCHOOLEYS MOUNTAIN,NJ,MORRIS,PO BOX ONLY
70395,29.691176,-90.863923,SCHRIEVER,LA,TERREBONNE,STANDARD
55613,47.518552,-90.949997,SCHROEDER,MN,COOK,STANDARD
12870,43.841273,-73.759213,SCHROON LAKE,NY,ESSEX,STANDARD
78956,29.714899,-96.93382,SCHULENBURG,TX,FAYETTE,STANDARD
74460,35.513169,-95.958271,SCHULTER,OK,OKMULGEE,PO BOX ONLY
89427,38.970781,-118.833128,SCHURZ,NV,MINERAL,PO BOX ONLY
22969,37.818031,-78.819906,SCHUYLER,VA,NELSON,STANDARD
12985,44.570072,-73.678749,SCHUYLER FALLS,NY,CLINTON,STANDARD
13457,42.775805,-75.048502,SCHUYLER LAKE,NY,OTSEGO,PO BOX ONLY
12871,43.130211,-73.643205,SCHUYLERVILLE,NY,SARATOGA,STANDARD
17972,40.602048,-76.154856,SCHUYLKILL HAVEN,PA,SCHUYLKILL,STANDARD
19473,40.224789,-75.478534,SCHWENKSVILLE,PA,MONTGOMERY,STANDARD
76573,30.805512,-97.470456,SCHWERTNER,TX,WILLIAMSON,PO BOX ONLY
42553,37.110682,-84.686815,SCIENCE HILL,KY,PULASKI,STANDARD
14880,42.16615,-77.965672,SCIO,NY,ALLEGANY,STANDARD
18354,40.937939,-75.292615,SCIOTA,PA,MONROE,STANDARD
45677,38.794115,-82.755455,SCIOTO FURNACE,OH,SCIOTO,PO BOX ONLY
61076,42.355422,-89.667939,SCIOTO MILLS,IL,STEPHENSON,STANDARD
47273,39.064795,-85.733853,SCIPIO,IN,JENNINGS,STANDARD
13147,42.770829,-76.586213,SCIPIO CENTER,NY,CAYUGA,STANDARD
2066,42.207254,-70.770188,SCITUATE,MA,PLYMOUTH,STANDARD
38953,34.029737,-89.719526,SCOBEY,MS,YALOBUSHA,STANDARD
39358,32.822624,-88.478138,SCOOBA,MS,KEMPER,STANDARD
7076,40.637852,-74.368244,SCOTCH PLAINS,NJ,UNION,STANDARD
29939,32.678624,-81.245487,SCOTIA,SC,HAMPTON,STANDARD
6264,41.695803,-72.087045,SCOTLAND,CT,WINDHAM,STANDARD
27874,36.23245,-77.608355,SCOTLAND NECK,NC,HALIFAX,STANDARD
18355,41.090045,-75.357801,SCOTRUN,PA,MONROE,STANDARD
38772,33.562871,-91.039093,SCOTT,MS,BOLIVAR,PO BOX ONLY
62225,38.543201,-89.85902,SCOTT AIR FORCE BASE,IL,SAINT CLAIR,STANDARD
96085,41.728874,-123.03007,SCOTT BAR,CA,SISKIYOU,STANDARD
63780,37.060767,-89.55001,SCOTT CITY,MO,SCOTT,STANDARD
25560,38.450355,-81.896554,SCOTT DEPOT,WV,PUTNAM,STANDARD
15683,40.35535,-79.520544,SCOTTDALE,PA,WESTMORELAND,STANDARD
45678,38.598567,-82.385511,SCOTTOWN,OH,LAWRENCE,STANDARD
28699,35.831037,-81.00762,SCOTTS,NC,IREDELL,PO BOX ONLY
38374,35.466358,-88.2138,SCOTTS HILL,TN,DECATUR,STANDARD
97375,44.989702,-122.618718,SCOTTS MILLS,OR,MARION,STANDARD
95066,37.071387,-122.006276,SCOTTS VALLEY,CA,SANTA CRUZ,STANDARD
69361,41.872005,-103.77023,SCOTTSBLUFF,NE,SCOTTS BLUFF,STANDARD
35768,34.750724,-86.142151,SCOTTSBORO,AL,JACKSON,STANDARD
14545,42.652111,-77.710539,SCOTTSBURG,NY,LIVINGSTON,STANDARD
85250,33.524143,-111.874248,SCOTTSDALE,AZ,MARICOPA,STANDARD
32775,28.77016,-80.872042,SCOTTSMOOR,FL,BREVARD,PO BOX ONLY
14546,43.04471,-77.772652,SCOTTSVILLE,NY,MONROE,STANDARD
28672,36.414156,-81.492983,SCOTTVILLE,NC,ASHE,STANDARD
18501,41.401881,-75.637626,SCRANTON,PA,LACKAWANNA,STANDARD
31560,31.512923,-82.010258,SCREVEN,GA,WAYNE,STANDARD
68057,41.567768,-96.588672,SCRIBNER,NE,DODGE,STANDARD
75480,33.047785,-95.196153,SCROGGINS,TX,FRANKLIN,STANDARD
41760,37.197107,-83.081735,SCUDDY,KY,PERRY,STANDARD
75158,32.463618,-96.384263,SCURRY,TX,KAUFMAN,STANDARD
40164,37.802295,-86.414768,SE REE,KY,BRECKINRIDGE,STANDARD
11579,40.754757,-73.601772,SEA CLIFF,NY,NASSAU,STANDARD
8750,40.161392,-74.043772,SEA GIRT,NJ,MONMOUTH,STANDARD
31561,31.198914,-81.332211,SEA ISLAND,GA,GLYNN,STANDARD
8243,39.154028,-74.700502,SEA ISLE CITY,NJ,CAPE MAY,STANDARD
98380,47.591261,-122.868581,SEABECK,WA,KITSAP,STANDARD
27876,36.490454,-77.442173,SEABOARD,NC,NORTHAMPTON,STANDARD
3874,42.964415,-70.819897,SEABROOK,NH,ROCKINGHAM,STANDARD
77983,28.427276,-96.667313,SEADRIFT,TX,CALHOUN,STANDARD
11783,40.683897,-73.496169,SEAFORD,NY,NASSAU,STANDARD
56287,44.461267,-95.328167,SEAFORTH,MN,REDWOOD,STANDARD
75159,32.620763,-96.573555,SEAGOVILLE,TX,DALLAS,STANDARD
79359,32.94248,-102.588484,SEAGRAVES,TX,GAINES,STANDARD
27341,35.562753,-79.698691,SEAGROVE,NC,RANDOLPH,STANDARD
98062,47.432251,-121.803388,SEAHURST,WA,KING,PO BOX ONLY
90740,33.640302,-117.769442,SEAL BEACH,CA,ORANGE,STANDARD
4674,44.641873,-68.391481,SEAL COVE,ME,HANCOCK,STANDARD
